online_order,book_table,votes,location,rest_type,cost,type,rate
0,0,4,6,50,400.0,4,3.2
1,0,20,6,73,300.0,4,3.1
1,0,12,6,73,300.0,4,3.3
0,0,30,6,73,250.0,4,3.6
0,0,15,6,73,500.0,4,3.0
0,0,6,6,50,300.0,4,3.0
0,0,7,6,73,200.0,4,3.4
0,0,19,6,50,500.0,4,3.6
0,0,155,6,24,800.0,4,3.0
0,0,13,6,73,400.0,4,3.0
0,0,6,6,16,500.0,4,3.0
0,0,7,6,56,100.0,4,3.3
0,0,59,6,24,550.0,4,3.2
0,0,24,6,73,200.0,4,3.7
0,0,6,6,54,500.0,4,3.3
0,0,6,6,73,500.0,4,3.2
0,0,14,6,78,200.0,4,3.6
0,0,21,6,73,150.0,4,3.0
0,0,28,6,73,250.0,4,3.7
0,0,6,6,73,150.0,4,3.1
0,0,79,6,73,400.0,4,3.0
0,0,4,6,73,300.0,4,3.2
0,0,9,6,73,300.0,4,3.1
0,0,6,6,73,150.0,4,3.2
0,0,117,6,50,400.0,4,2.8
0,0,26,6,73,400.0,4,3.0
0,0,12,6,50,400.0,4,3.6
0,0,5,6,73,400.0,4,3.1
0,0,6,6,54,400.0,4,3.2
0,0,31,6,73,350.0,4,3.6
1,0,10,6,73,800.0,4,3.2
1,0,50,6,24,500.0,4,3.7
1,0,93,6,73,400.0,4,3.0
0,0,270,6,24,400.0,4,2.6
1,0,373,6,24,600.0,4,3.9
1,0,35,6,24,550.0,4,3.1
1,0,30,6,73,400.0,4,3.6
1,1,348,6,16,1000.0,4,4.0
0,0,11,6,73,150.0,4,3.0
1,0,6,6,73,350.0,4,3.2
1,0,321,6,73,450.0,4,2.9
0,0,11,6,73,150.0,4,3.3
1,0,12,6,73,500.0,4,3.1
1,0,114,6,73,400.0,4,2.9
1,0,240,6,24,800.0,4,2.3
1,0,4,6,24,450.0,4,3.4
0,1,1764,75,65,1500.0,5,4.3
1,1,2232,6,7,1400.0,5,4.4
0,1,2878,75,67,1400.0,5,4.5
1,1,16832,75,63,1600.0,5,4.9
1,1,7330,75,67,1400.0,5,4.2
1,0,1324,75,7,1500.0,5,4.6
0,1,1558,75,68,1900.0,5,4.4
1,1,1476,75,65,1500.0,5,4.4
1,1,1499,75,25,1300.0,5,4.3
1,1,977,75,68,1500.0,5,4.0
1,1,332,75,30,1200.0,5,4.1
0,0,54,75,7,900.0,5,3.5
0,1,3056,6,24,1000.0,5,4.0
1,0,858,6,30,1700.0,5,4.2
1,1,406,6,6,1500.0,5,3.9
0,1,259,6,57,1500.0,5,3.6
0,1,109,6,25,1800.0,5,4.1
0,1,712,6,33,1400.0,5,4.2
0,0,6,6,68,1000.0,5,3.3
1,1,977,75,68,1500.0,6,4.0
0,1,2878,75,67,1400.0,6,4.5
0,1,109,6,25,1800.0,6,4.1
1,1,7330,75,67,1400.0,6,4.2
1,1,4139,75,25,1400.0,6,4.3
1,0,1324,75,7,1500.0,6,4.6
0,1,1558,75,68,1900.0,6,4.4
1,1,1499,75,25,1300.0,6,4.3
0,1,200,75,7,1800.0,6,4.5
1,1,332,75,30,1200.0,6,4.1
0,0,54,75,7,900.0,6,3.5
1,0,858,6,30,1700.0,6,4.2
1,1,1534,6,25,1800.0,6,4.6
1,1,2232,6,7,1400.0,6,4.4
1,1,406,6,6,1500.0,6,3.9
1,1,1696,6,25,1100.0,6,4.1
0,0,6,6,68,1000.0,6,3.3
1,0,31,6,25,500.0,6,3.6
0,0,1012,88,16,700.0,1,4.2
1,1,755,88,20,900.0,1,4.5
1,0,590,88,16,550.0,1,4.3
1,1,815,88,2,600.0,1,4.2
1,1,473,88,26,1400.0,1,4.3
1,0,549,88,40,500.0,1,4.3
1,1,868,88,26,900.0,1,4.1
1,1,837,88,26,1100.0,1,3.7
1,0,390,88,40,700.0,1,4.4
0,1,519,88,26,2000.0,1,4.2
1,1,2110,88,26,600.0,1,4.4
1,0,186,88,43,600.0,1,3.1
0,0,842,88,16,1000.0,1,4.2
1,0,22,88,20,600.0,1,4.0
1,1,1649,88,26,900.0,1,3.9
1,0,29,88,16,750.0,1,4.0
1,0,158,88,16,700.0,1,4.0
0,0,104,88,16,350.0,1,3.9
0,0,28,88,16,800.0,1,3.9
0,0,35,88,16,700.0,1,3.9
0,0,24,88,73,200.0,1,3.9
1,0,124,88,2,400.0,1,3.8
1,0,45,88,16,650.0,1,3.6
0,0,58,88,2,400.0,1,3.9
1,0,10,88,76,300.0,1,3.6
1,0,106,88,76,400.0,1,3.7
0,0,18,88,16,250.0,1,3.7
0,0,14,88,16,550.0,1,3.1
0,0,89,88,16,700.0,1,3.9
0,0,12,88,16,650.0,1,3.5
0,0,24,88,16,150.0,1,2.9
0,0,5,88,16,400.0,1,3.3
1,0,38,88,16,700.0,1,3.0
1,0,57,26,16,1000.0,1,3.6
1,0,8,9,16,200.0,1,3.5
1,0,770,88,24,800.0,2,3.9
1,0,1059,88,36,500.0,2,4.4
1,0,59,84,86,300.0,2,4.0
1,0,52,88,86,450.0,2,3.9
1,0,405,88,36,400.0,2,4.2
1,1,1140,88,24,750.0,2,3.9
1,0,1972,88,73,600.0,2,4.0
1,0,56,88,36,300.0,2,3.3
1,0,89,84,86,250.0,2,3.7
1,0,181,84,86,400.0,2,3.5
1,0,53,84,86,300.0,2,4.5
1,1,2003,88,24,700.0,2,4.3
1,0,125,88,36,600.0,2,3.9
1,0,17,84,86,400.0,2,3.6
1,0,911,88,36,400.0,2,3.9
1,0,296,84,86,400.0,2,3.7
1,0,298,88,73,400.0,2,3.6
1,0,342,55,82,200.0,2,4.1
1,0,39,84,86,200.0,2,3.8
1,0,19,84,86,250.0,2,4.0
1,0,55,88,73,300.0,2,3.2
1,0,184,88,73,400.0,2,3.8
1,0,222,84,56,250.0,2,4.1
1,0,40,9,73,300.0,2,3.8
1,0,184,88,0,500.0,2,4.0
1,0,181,88,0,500.0,2,4.0
1,0,79,88,86,500.0,2,4.2
1,0,187,88,50,400.0,2,4.5
0,0,18,88,86,500.0,2,3.6
1,1,88,88,73,300.0,2,3.8
1,1,2110,88,26,600.0,2,4.4
1,1,487,88,24,800.0,2,3.9
1,0,51,88,84,400.0,2,3.9
1,0,47,88,73,250.0,2,3.4
1,0,120,88,73,450.0,2,3.8
1,1,1688,88,24,800.0,2,4.0
1,0,18,84,86,300.0,2,3.8
1,0,36,88,73,400.0,2,3.8
1,0,53,88,73,350.0,2,3.7
1,0,16,88,73,300.0,2,3.8
1,0,325,88,73,450.0,2,3.5
1,0,1884,9,24,750.0,2,2.8
1,0,173,88,73,550.0,2,3.7
1,0,195,9,73,200.0,2,3.8
1,0,33,84,86,200.0,2,3.9
1,0,117,9,24,800.0,2,3.9
1,0,783,9,73,600.0,2,4.0
1,0,492,26,73,750.0,2,3.7
1,0,51,88,73,300.0,2,3.5
0,0,76,9,73,200.0,2,4.0
1,0,65,26,73,300.0,2,3.3
1,0,24,84,86,600.0,2,2.5
1,0,160,9,73,450.0,2,3.1
1,0,132,88,73,400.0,2,4.0
1,0,167,88,36,300.0,2,3.9
1,0,206,88,73,500.0,2,4.0
1,0,145,26,86,400.0,2,2.9
1,0,68,88,36,800.0,2,4.0
1,0,183,88,36,650.0,2,4.0
0,0,11,88,86,200.0,2,3.8
0,0,17,88,86,350.0,2,3.6
1,1,595,88,24,1000.0,2,4.6
1,0,72,88,36,500.0,2,3.1
1,0,12,88,73,300.0,2,3.6
1,0,166,88,86,600.0,2,4.2
1,0,129,88,24,500.0,2,2.5
1,0,9,88,86,150.0,2,3.6
1,0,125,9,37,400.0,2,4.2
1,0,20,9,73,200.0,2,3.7
1,0,126,26,0,500.0,2,4.1
1,0,550,88,24,500.0,2,2.9
1,0,200,9,73,300.0,2,3.9
1,0,82,88,36,600.0,2,4.1
1,0,186,9,77,550.0,2,4.0
1,0,155,88,73,600.0,2,4.0
1,1,2852,88,25,1100.0,2,4.0
1,1,755,88,20,900.0,2,4.5
1,0,87,88,86,300.0,2,4.0
1,0,91,88,73,250.0,2,3.9
1,0,514,88,73,350.0,2,2.8
1,0,92,9,73,300.0,2,3.2
1,0,159,88,24,500.0,2,4.0
1,1,513,9,24,800.0,2,3.9
1,0,11,88,11,300.0,2,3.7
1,0,15,88,73,300.0,2,3.7
1,0,14,88,86,300.0,2,3.5
1,0,38,84,86,200.0,2,3.7
1,0,38,33,73,400.0,2,3.4
0,0,267,9,73,200.0,2,4.2
1,0,512,88,37,400.0,2,4.3
1,0,38,88,73,400.0,2,3.9
1,0,72,88,11,200.0,2,3.8
1,0,438,88,24,750.0,2,4.0
1,0,634,88,50,450.0,2,4.3
1,0,188,9,73,200.0,2,3.7
1,1,1636,88,26,900.0,2,3.9
1,0,35,88,73,300.0,2,3.7
1,0,247,88,24,550.0,2,3.8
1,0,10,88,76,300.0,2,3.6
1,0,11,88,73,400.0,2,3.3
1,0,141,26,78,500.0,2,3.4
1,0,243,84,73,300.0,2,3.4
1,0,404,9,73,500.0,2,3.0
1,0,4,17,0,250.0,2,3.5
1,0,131,9,14,250.0,2,3.9
1,1,815,88,2,600.0,2,4.2
1,0,63,88,24,900.0,2,3.8
1,0,73,88,11,200.0,2,3.9
1,1,276,9,25,1000.0,2,4.1
1,0,25,88,36,500.0,2,3.8
1,1,1980,88,67,1700.0,2,4.4
1,1,137,88,6,1200.0,2,4.1
1,0,17,88,36,400.0,2,2.9
1,0,42,88,36,400.0,2,3.4
1,0,650,88,24,2000.0,2,4.8
1,0,305,88,73,400.0,2,3.8
1,0,30,88,24,400.0,2,3.6
1,0,185,88,75,400.0,2,4.3
1,0,46,88,54,400.0,2,2.9
1,0,4955,88,24,1400.0,2,4.6
1,0,544,9,0,450.0,2,4.0
1,0,130,88,37,300.0,2,4.0
1,0,55,88,73,200.0,2,3.7
1,0,145,88,24,600.0,2,3.2
1,0,28,88,73,300.0,2,3.7
1,0,197,26,36,400.0,2,3.5
1,1,139,9,16,600.0,2,4.0
1,0,549,88,40,500.0,2,4.3
1,0,45,88,16,650.0,2,3.6
1,0,197,88,73,300.0,2,3.9
1,0,121,88,36,600.0,2,3.9
1,0,8,88,83,300.0,2,3.5
1,0,83,26,50,500.0,2,3.8
1,0,9,88,36,400.0,2,2.9
1,0,58,88,37,300.0,2,4.0
1,0,16,88,11,200.0,2,3.3
1,0,82,88,11,300.0,2,4.1
1,0,9,88,86,300.0,2,2.9
1,0,61,88,62,300.0,2,3.1
1,0,372,88,50,450.0,2,4.2
1,0,24,26,73,500.0,2,3.3
1,0,40,88,73,250.0,2,3.8
1,0,34,88,73,500.0,2,3.9
1,1,907,88,24,1000.0,2,4.4
1,0,277,88,24,2000.0,2,4.7
1,0,90,88,73,500.0,2,3.8
1,0,45,88,36,300.0,2,3.9
1,0,390,88,40,700.0,2,4.4
1,0,71,88,24,600.0,2,3.7
1,0,130,88,73,300.0,2,3.3
1,0,35,88,36,500.0,2,3.4
1,0,742,88,24,750.0,2,4.0
1,0,6,88,83,300.0,2,3.3
1,0,130,88,36,500.0,2,3.7
1,0,79,88,50,400.0,2,2.9
1,0,76,88,73,400.0,2,3.1
1,0,71,9,0,400.0,2,3.7
1,0,26,88,86,400.0,2,3.5
1,0,49,9,73,300.0,2,3.6
1,0,35,88,73,400.0,2,3.1
1,0,196,88,14,250.0,2,4.1
1,0,78,88,73,400.0,2,3.7
1,0,826,9,16,300.0,2,4.1
1,0,45,9,73,250.0,2,3.9
1,0,24,88,73,300.0,2,3.6
1,0,133,26,24,500.0,2,3.8
1,0,104,88,50,400.0,2,3.9
1,1,1038,88,24,1500.0,2,4.2
1,0,180,26,3,300.0,2,4.1
1,0,298,9,73,400.0,2,4.0
1,0,20,88,50,400.0,2,3.3
1,0,19,88,36,500.0,2,3.3
1,0,47,88,73,200.0,2,3.2
1,0,102,88,73,300.0,2,3.7
1,0,9,88,73,400.0,2,3.3
1,0,7,88,73,400.0,2,3.6
1,0,13,9,73,300.0,2,3.5
1,0,304,26,73,400.0,2,3.0
1,0,8,9,16,200.0,2,3.5
1,0,96,88,50,500.0,2,3.4
1,1,84,88,24,1500.0,2,4.2
0,0,45,88,24,700.0,2,3.5
1,0,14,88,37,150.0,2,3.0
1,0,176,88,73,400.0,2,3.0
1,1,476,88,26,1400.0,2,4.3
1,0,28,88,73,500.0,2,3.4
1,0,6,88,0,500.0,2,3.2
1,0,73,9,11,400.0,2,3.8
1,0,97,88,73,500.0,2,3.1
1,0,176,88,36,500.0,2,3.7
1,1,1313,88,25,1800.0,2,4.4
1,0,26,88,51,200.0,2,3.7
1,0,69,88,37,450.0,2,3.7
1,0,83,9,73,400.0,2,3.6
1,0,2773,88,68,1500.0,2,4.1
1,0,4,88,56,150.0,2,3.2
1,0,21,88,0,300.0,2,3.4
1,0,489,88,29,1600.0,2,4.2
1,1,32,88,24,450.0,2,3.6
1,1,548,88,71,1500.0,2,3.9
0,0,292,88,24,1500.0,2,4.7
0,0,36,33,73,350.0,2,3.9
1,0,10,84,73,250.0,2,3.4
1,0,221,88,73,500.0,2,4.2
1,0,6,55,0,500.0,2,3.4
1,0,23,88,73,250.0,2,3.6
1,0,29,9,73,300.0,2,3.8
1,1,345,9,24,600.0,2,4.1
1,0,43,88,36,500.0,2,3.6
1,0,24,26,73,200.0,2,3.7
1,0,232,88,73,400.0,2,3.2
1,0,16,88,36,600.0,2,3.5
1,1,1113,88,72,1600.0,2,4.2
1,0,30,88,73,500.0,2,2.9
1,0,5,88,73,400.0,2,3.3
1,0,24,26,0,600.0,2,3.7
1,0,55,88,37,250.0,2,2.9
1,0,57,26,16,1000.0,2,3.6
1,0,147,88,50,600.0,2,3.9
1,0,11,88,11,300.0,2,3.5
1,0,201,88,24,550.0,2,3.8
1,0,156,9,73,250.0,2,4.5
1,0,50,88,36,600.0,2,3.5
1,0,13,9,37,250.0,2,3.3
1,0,89,88,50,500.0,2,2.8
1,0,6,9,37,200.0,2,3.3
0,0,38,9,73,300.0,2,3.6
1,0,45,88,24,750.0,2,3.8
1,0,10,88,0,450.0,2,3.2
1,0,590,88,16,550.0,2,4.3
1,0,17,88,36,200.0,2,3.4
1,0,108,9,50,500.0,2,3.5
1,0,7,88,73,400.0,2,3.3
1,0,32,88,0,400.0,2,3.6
1,1,673,88,68,1400.0,2,4.1
1,0,143,88,24,800.0,2,4.0
1,0,4,88,50,300.0,2,3.3
1,1,112,88,73,300.0,2,3.6
1,0,186,88,43,600.0,2,3.1
1,0,7,88,24,600.0,2,3.4
1,1,1218,88,68,1200.0,2,4.1
1,0,92,88,73,400.0,2,3.7
1,0,60,88,50,600.0,2,2.6
1,0,252,9,73,400.0,2,3.4
1,0,6,88,36,400.0,2,3.2
0,0,82,88,50,500.0,2,3.3
1,1,273,9,71,1500.0,2,3.3
1,0,28,88,73,700.0,2,3.8
1,0,425,88,36,500.0,2,3.1
1,0,11,88,0,400.0,2,3.5
1,0,6,88,83,500.0,2,3.3
1,0,56,88,84,200.0,2,3.0
1,0,145,88,37,800.0,2,3.9
1,0,39,88,0,150.0,2,4.0
1,0,24,88,54,700.0,2,2.7
1,1,578,88,58,1000.0,2,3.9
0,0,149,9,24,600.0,2,3.1
0,0,165,88,73,300.0,2,2.7
1,0,134,88,24,650.0,2,3.1
1,0,20,88,73,400.0,2,3.6
1,0,8,88,14,500.0,2,3.3
1,0,43,88,73,200.0,2,3.6
0,0,12,88,56,400.0,2,3.3
1,0,31,88,24,500.0,2,3.5
0,0,141,88,24,700.0,2,3.9
0,0,67,88,73,450.0,2,3.4
1,0,88,88,73,300.0,2,3.7
1,0,46,9,73,450.0,2,4.0
1,0,20,88,50,700.0,2,3.8
1,0,21,88,86,400.0,2,3.2
0,1,292,88,24,1500.0,2,4.0
1,0,9,88,73,300.0,2,3.2
1,0,63,88,86,600.0,2,2.8
1,0,32,88,73,400.0,2,2.8
1,0,35,9,73,150.0,2,2.7
1,0,52,88,73,400.0,2,3.0
1,0,84,33,73,300.0,2,3.6
0,0,171,88,24,800.0,2,3.6
1,0,8,88,0,450.0,2,3.4
1,0,938,88,24,700.0,2,4.2
1,0,23,88,73,350.0,2,3.4
1,0,142,88,16,700.0,2,4.1
1,0,38,88,16,700.0,2,3.0
1,0,210,88,24,900.0,2,4.0
1,0,66,88,73,200.0,2,3.7
1,0,19,88,37,400.0,2,3.6
1,0,119,88,73,350.0,2,3.9
1,1,902,88,24,900.0,2,3.9
0,1,104,88,24,1200.0,2,3.9
1,0,136,88,24,700.0,2,3.8
1,0,51,88,24,500.0,2,3.7
1,0,13,33,24,500.0,2,3.5
1,0,379,9,24,750.0,2,3.3
1,0,38,88,73,300.0,2,3.7
1,0,112,88,24,700.0,2,4.0
1,0,378,88,24,700.0,2,3.6
1,0,374,88,24,500.0,2,3.4
1,0,127,88,24,550.0,2,3.1
0,0,92,88,37,200.0,2,4.0
0,0,115,88,24,600.0,2,3.7
1,0,12,88,85,450.0,2,3.0
1,0,41,88,24,2000.0,2,3.9
1,0,215,88,50,700.0,2,3.7
1,0,393,88,24,800.0,2,3.9
1,0,114,88,36,200.0,2,3.6
0,0,118,88,73,300.0,2,3.7
1,0,8,88,56,400.0,2,3.2
1,0,26,33,73,350.0,2,3.7
1,1,128,88,7,1200.0,2,3.8
1,0,17,88,36,450.0,2,3.6
0,0,29,88,83,250.0,2,3.7
1,0,205,88,73,400.0,2,3.6
0,0,241,88,73,500.0,2,3.0
1,1,982,88,24,750.0,2,4.1
1,0,4,88,73,500.0,2,3.2
1,0,6,88,86,400.0,2,3.5
1,0,5,88,24,1500.0,2,3.4
1,1,584,88,24,1000.0,2,4.2
1,0,277,88,24,800.0,2,4.0
1,1,1755,88,24,1400.0,2,4.1
1,0,6,88,86,500.0,2,3.4
0,0,76,88,73,300.0,2,3.1
1,0,12,84,86,300.0,2,3.7
1,0,120,9,24,800.0,2,4.2
1,0,395,88,24,800.0,2,3.5
0,0,3021,88,24,800.0,2,4.2
0,0,46,88,73,350.0,2,3.5
1,0,84,26,24,500.0,2,2.9
1,0,31,88,73,250.0,2,3.7
0,0,38,88,86,350.0,2,4.0
0,0,4,84,56,300.0,2,3.4
1,0,8,88,24,550.0,2,3.1
1,0,6,88,73,300.0,2,3.4
1,0,114,88,73,400.0,2,3.1
1,0,38,88,86,400.0,2,3.5
1,0,26,88,73,300.0,2,3.5
1,0,18,88,36,300.0,2,3.1
0,0,122,88,54,400.0,2,3.9
1,0,176,88,73,350.0,2,3.9
1,0,523,88,24,1000.0,2,4.2
0,1,1070,88,24,1400.0,2,4.0
1,0,7,26,15,300.0,2,3.3
1,0,10,88,73,300.0,2,3.3
1,0,30,88,24,500.0,2,3.7
1,0,16,88,73,500.0,2,3.5
1,1,837,88,26,1100.0,2,3.7
0,0,11,88,24,800.0,2,3.5
1,0,2283,9,24,800.0,2,4.2
1,0,4,88,86,250.0,2,3.1
0,0,14,88,24,450.0,2,3.6
1,0,19,88,24,750.0,2,3.0
1,0,55,88,73,300.0,2,3.7
0,0,299,88,43,600.0,2,3.9
1,0,210,88,73,350.0,2,3.8
1,0,31,88,73,350.0,2,3.2
1,0,782,88,24,1100.0,2,4.3
1,0,7,88,73,300.0,2,3.3
1,1,869,88,26,900.0,2,4.1
0,0,26,88,73,500.0,2,3.6
1,0,147,88,73,400.0,2,3.8
1,0,17,88,73,500.0,2,3.6
1,0,282,88,24,700.0,2,3.8
1,1,1562,88,24,1700.0,2,4.7
0,0,10,88,86,500.0,2,3.1
1,0,8,88,50,500.0,2,3.5
0,0,7,88,73,200.0,2,3.4
0,0,9,88,24,800.0,2,3.3
1,0,27,88,73,400.0,2,3.8
0,0,4,88,73,250.0,2,3.3
1,0,7,88,73,250.0,2,3.4
0,1,268,88,24,600.0,2,2.9
1,0,25,88,73,400.0,2,2.9
1,0,6,9,37,350.0,2,3.3
1,1,0,88,24,1200.0,2,4.1
0,0,32,88,24,1000.0,2,3.0
0,0,14,17,55,400.0,2,3.6
1,0,21,88,20,600.0,2,4.0
0,1,185,88,24,800.0,2,3.5
1,0,11,88,73,300.0,2,3.5
0,0,21,88,73,600.0,2,2.9
1,0,196,88,73,350.0,2,3.6
0,0,39,88,24,750.0,2,3.7
0,0,18,88,50,400.0,2,4.1
1,0,485,88,24,1000.0,2,4.0
1,0,94,9,73,300.0,2,3.6
0,0,59,88,24,800.0,2,3.6
0,0,21,88,24,650.0,2,3.6
0,0,6,88,86,300.0,2,3.3
0,0,14,88,37,500.0,2,3.6
0,0,131,88,73,500.0,2,2.5
1,0,9,88,73,300.0,2,3.3
0,0,89,88,16,700.0,2,3.9
0,0,50,88,24,500.0,2,3.9
1,0,856,88,24,650.0,2,3.7
0,0,34,88,25,800.0,2,3.7
0,0,4,88,73,300.0,2,3.2
0,0,71,88,24,700.0,2,3.1
0,0,20,88,24,550.0,2,3.5
0,0,35,88,56,300.0,2,2.9
0,0,9,88,73,200.0,2,3.0
0,0,9,88,24,1000.0,2,3.5
0,0,5,88,24,500.0,2,3.0
0,0,10,88,56,550.0,2,3.3
1,0,386,88,73,300.0,2,3.9
0,0,13,88,73,350.0,2,3.2
1,0,17,26,73,250.0,2,3.5
1,0,86,9,24,500.0,2,3.4
0,0,19,88,50,800.0,2,3.6
0,0,6,88,73,300.0,2,3.2
0,0,18,88,73,450.0,2,2.9
0,0,51,88,24,600.0,2,3.7
0,0,5,88,16,400.0,2,3.3
0,0,9,88,73,300.0,2,3.5
0,0,4,88,73,300.0,2,3.3
0,0,23,88,73,350.0,2,3.4
0,0,33,88,73,400.0,2,3.6
0,0,4,88,86,500.0,2,3.3
0,0,4,88,86,600.0,2,3.2
0,0,6,88,73,500.0,2,3.1
0,0,28,88,73,400.0,2,3.6
0,0,7,88,73,400.0,2,3.1
0,0,10,88,73,400.0,2,3.4
0,0,24,88,73,300.0,2,3.7
0,0,6,88,73,400.0,2,3.4
0,0,7,88,24,600.0,2,3.4
0,0,9,88,73,400.0,2,3.3
0,0,16,88,50,500.0,2,3.4
0,0,32,88,36,400.0,2,3.4
0,0,7,88,24,800.0,2,3.4
0,0,5,88,36,400.0,2,3.1
0,0,4,88,73,200.0,2,3.2
0,0,84,88,50,400.0,2,2.6
0,0,37,88,86,200.0,2,3.4
0,0,167,88,24,450.0,2,3.2
0,0,165,88,86,450.0,2,4.0
0,0,7,88,73,400.0,2,3.2
1,1,271,88,24,1500.0,2,4.2
0,1,83,88,24,1200.0,2,3.0
0,0,4,88,86,600.0,2,3.3
0,0,6,88,86,250.0,2,3.4
0,0,8,88,73,250.0,2,3.1
0,0,10,88,36,750.0,2,3.5
0,0,14,88,73,300.0,2,3.5
0,0,8,88,83,200.0,2,3.4
0,0,10,88,73,400.0,2,3.3
0,0,14,88,37,400.0,2,3.4
0,0,11,88,36,650.0,2,3.1
0,0,6,88,73,300.0,2,3.1
0,0,9,88,36,400.0,2,3.5
0,0,4,88,37,200.0,2,3.2
1,0,433,88,24,800.0,2,3.8
0,0,17,88,86,400.0,2,3.6
0,0,5,88,73,300.0,2,3.4
0,0,19,88,73,250.0,2,3.7
1,0,95,88,73,400.0,2,3.7
1,0,19,88,73,500.0,2,3.7
0,0,14,88,36,300.0,2,3.6
0,0,65,88,36,500.0,2,3.1
0,0,13,88,36,500.0,2,3.6
0,0,12,88,73,500.0,2,3.3
1,0,5,9,73,700.0,2,3.4
0,0,21,88,86,500.0,2,2.8
0,1,54,88,24,1100.0,2,3.5
1,0,68,88,73,500.0,2,2.8
1,0,382,88,24,800.0,2,2.6
0,0,11,88,73,400.0,2,3.4
0,0,21,88,73,200.0,2,3.7
1,1,482,88,24,800.0,2,4.2
1,0,113,88,73,600.0,2,3.1
0,0,7,88,73,300.0,2,3.2
0,0,39,88,73,400.0,2,3.6
1,0,217,9,24,600.0,2,3.2
1,0,22,88,36,450.0,2,3.6
0,0,40,88,36,300.0,2,3.8
1,1,840,9,25,750.0,2,3.8
1,0,63,88,24,800.0,2,3.8
1,0,18,88,73,300.0,2,3.5
1,0,9,88,50,400.0,2,3.3
1,0,515,88,24,900.0,2,3.8
0,0,21,88,24,600.0,2,3.5
1,0,37,26,86,300.0,2,3.8
1,0,197,88,24,700.0,2,3.6
1,0,7,88,73,350.0,2,3.4
0,0,34,9,73,200.0,2,3.7
0,0,31,33,73,400.0,2,3.6
1,0,21,88,73,300.0,2,2.6
0,0,69,88,24,600.0,2,4.0
0,0,36,88,24,700.0,2,2.8
1,1,1116,88,24,1000.0,2,4.0
1,0,20,88,73,400.0,2,2.8
0,0,55,88,86,500.0,2,4.1
1,0,18,88,24,600.0,2,2.7
1,0,5,88,50,400.0,2,3.4
1,0,34,88,73,300.0,2,3.7
1,0,17,88,14,400.0,2,3.7
0,1,1776,88,30,1700.0,2,4.3
0,0,7,33,73,400.0,2,3.4
0,0,7,26,11,200.0,2,3.4
0,0,14,88,16,550.0,2,3.1
0,0,25,88,73,500.0,2,3.6
1,0,379,88,24,1000.0,2,3.3
1,0,41,88,73,600.0,2,2.6
1,0,99,88,73,450.0,2,3.8
1,0,131,88,24,800.0,2,3.5
0,0,13,88,73,200.0,2,3.0
1,1,756,88,20,900.0,3,4.5
1,0,590,88,16,550.0,3,4.3
1,1,816,88,2,600.0,3,4.2
1,0,187,88,50,400.0,3,4.5
0,0,1822,88,37,400.0,3,4.6
1,0,549,88,40,500.0,3,4.3
1,0,30,88,24,500.0,3,3.7
1,0,390,88,40,700.0,3,4.3
1,0,39,88,0,150.0,3,4.0
1,0,1061,88,36,500.0,3,4.4
1,0,512,88,37,400.0,3,4.3
1,0,186,88,43,600.0,3,3.1
1,1,548,88,71,1500.0,3,3.9
1,0,372,88,50,450.0,3,4.2
1,0,51,88,84,400.0,3,3.9
1,0,181,88,0,500.0,3,4.0
1,0,69,88,37,450.0,3,3.7
1,0,79,88,50,400.0,3,2.9
0,0,42,88,0,400.0,3,4.1
1,0,25,88,16,750.0,3,4.0
0,0,395,88,24,1000.0,3,4.1
0,0,92,88,37,200.0,3,4.0
1,0,58,88,37,300.0,3,4.1
1,0,132,88,37,300.0,3,4.0
0,0,29,88,83,250.0,3,3.7
0,0,25,88,16,800.0,3,3.8
0,0,72,88,73,150.0,3,3.8
1,0,73,88,11,200.0,3,3.9
1,0,145,88,37,800.0,3,3.9
0,0,35,88,0,250.0,3,4.0
1,0,40,88,36,500.0,3,3.9
1,0,422,88,24,1500.0,3,4.0
0,0,24,88,37,500.0,3,4.0
0,0,35,88,16,700.0,3,3.9
1,0,30,88,73,500.0,3,2.9
0,0,23,88,73,250.0,3,3.9
1,0,124,88,2,400.0,3,3.8
0,0,299,88,43,600.0,3,3.9
1,0,19,88,37,400.0,3,3.6
1,0,38,88,0,400.0,3,3.8
1,0,17,88,37,400.0,3,3.6
1,0,24,88,83,200.0,3,3.7
1,0,10,88,0,450.0,3,3.2
1,0,17,88,37,400.0,3,4.0
0,0,58,88,2,400.0,3,3.9
0,0,5,88,37,200.0,3,3.2
1,0,16,88,37,300.0,3,3.6
1,0,56,88,84,200.0,3,3.0
1,0,39,88,42,200.0,3,3.1
1,0,5,88,0,150.0,3,3.2
1,0,6,88,83,500.0,3,3.3
1,0,8,88,0,450.0,3,3.4
0,0,31,88,84,200.0,3,2.9
1,0,4,88,56,150.0,3,3.2
1,0,32,88,0,400.0,3,3.6
1,0,21,88,0,300.0,3,3.4
0,0,56,88,43,1000.0,3,3.7
0,0,14,88,37,500.0,3,3.6
0,0,71,88,37,250.0,3,3.9
0,0,54,88,37,150.0,3,3.8
1,0,6,88,83,300.0,3,3.3
0,0,6,88,53,400.0,3,3.4
0,0,4,88,86,600.0,3,3.3
0,0,6,88,86,250.0,3,3.4
0,0,7,88,85,400.0,3,3.4
0,0,14,88,37,400.0,3,3.4
0,0,4,88,37,200.0,3,3.2
1,0,6,88,0,500.0,3,3.2
